symbol,open_date,close_date,close_pct,still_open,close_source
ACMR,2026-05-26,2026-06-01,4.9,False,post
CAT,2026-05-26,2026-06-10,1.5,False,post
CNI,2026-05-26,2026-06-12,14.1,False,post
CP,2026-05-26,2026-06-04,1.7,False,post
FLEX,2026-05-26,2026-06-10,7.1,False,post
MU,2026-05-26,2026-05-27,15.9,False,post
NUE,2026-05-26,2026-05-31,,False,absent-from-all-full-reviews-after (post open)
RS,2026-05-26,2026-06-12,12.6,False,post
STLD,2026-05-26,2026-07-10,,False,absent-from-all-full-reviews-after (post open)
AMZN,2026-05-27,2026-06-01,0.0,False,post
FSTR,2026-05-27,2026-06-01,6.2,False,post
NSC,2026-05-27,2026-07-07,0.5,False,post
NXT,2026-05-27,2026-06-01,12.1,False,post
ROKU,2026-05-27,2026-06-03,-1.3,False,post
UNP,2026-05-27,2026-07-07,4.1,False,post
VVX,2026-05-27,2026-06-02,9.2,False,post
EWY,2026-05-28,2026-05-31,,False,absent-from-full-review (re-entered later)
GFS,2026-05-28,2026-06-05,0.0,False,post
STRL,2026-05-28,2026-06-10,7.9,False,post
TOYO,2026-05-28,2026-06-08,3.5,False,post
AAPL,2026-05-31,2026-06-08,6.9,False,post
ACIW,2026-05-31,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
AMD,2026-05-31,2026-06-10,13.1,False,post
BVN,2026-05-31,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
EWC,2026-05-31,2026-06-05,0.9,False,post
FSLR,2026-05-31,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
GNRC,2026-05-31,2026-06-02,11.2,False,post
ICLN,2026-05-31,2026-06-05,5.4,False,post
OSK,2026-05-31,2026-07-10,,False,absent-from-full-review (re-entered later)
PDTX,2026-05-31,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
PEP,2026-05-31,2026-07-10,,False,absent-from-full-review (re-entered later)
WAB,2026-05-31,2026-06-04,0.0,False,post
WRC,2026-05-31,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
AIVC,2026-06-01,2026-06-05,1.1,False,post
ATEN,2026-06-01,2026-06-09,0.0,False,post
FLYW,2026-06-01,2026-06-02,0.0,False,post
HBM,2026-06-01,2026-06-05,-2.2,False,post
MRVL,2026-06-01,2026-06-05,51.1,False,post
MU,2026-06-01,2026-06-09,-1.8,False,post
NBIS,2026-06-01,2026-06-05,0.0,False,post
PENG,2026-06-01,2026-06-09,12.7,False,post
TSM,2026-06-01,2026-06-05,0.0,False,post
TWLO,2026-06-01,2026-06-08,9.3,False,post
AKAM,2026-06-02,2026-06-05,2.5,False,post
AVT,2026-06-02,2026-06-26,0.0,False,post
GLW,2026-06-02,2026-06-05,0.0,False,post
MT,2026-06-02,2026-09-10,6.3,False,post
SCCO,2026-06-02,2026-07-10,,False,absent-from-full-review (re-entered later)
SIMO,2026-06-02,2026-06-05,0.0,False,post
TECK,2026-06-02,2026-06-03,0.0,False,post
ASML,2026-06-03,2026-06-05,-1.5,False,post
URI,2026-06-03,2026-06-05,7.1,False,post
DOCN,2026-06-04,2026-06-22,0.0,False,post
FPS,2026-06-04,2026-06-10,-1.5,False,post
CURB,2026-06-05,2026-06-29,8.3,False,post
ELV,2026-06-05,2026-06-10,3.0,False,post
FDX,2026-06-05,2026-06-17,0.0,False,post
FRT,2026-06-05,2026-06-17,0.0,False,post
GLL,2026-06-05,2026-06-08,3.2,False,post
KRG,2026-06-05,2026-06-12,6.5,False,post
NSA,2026-06-05,2026-07-06,7.5,False,post
RHP,2026-06-05,2026-06-23,5.6,False,post
SPG,2026-06-05,2026-06-26,9.4,False,post
COHR,2026-06-08,2026-06-09,0.0,False,post
HUM,2026-06-08,2026-06-22,5.1,False,post
MRTN,2026-06-08,2026-06-16,0.0,False,post
URI,2026-06-08,2026-06-16,0.0,False,post
XPO,2026-06-08,2026-06-16,0.0,False,post
CECO,2026-06-09,2026-06-16,9.5,False,post
DIA,2026-06-09,2026-07-10,,False,absent-from-full-review (re-entered later)
GLL,2026-06-09,2026-06-12,3.9,False,post
IWM,2026-06-09,2026-07-10,,False,absent-from-full-review (re-entered later)
RPRX,2026-06-09,2026-06-10,-0.5,False,post
SCHH,2026-06-09,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
SPY,2026-06-09,2026-07-10,,False,absent-from-full-review (re-entered later)
XLB,2026-06-09,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
XLK,2026-06-09,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
GL,2026-06-10,2026-06-18,7.1,False,post
M,2026-06-10,2026-06-25,13.9,False,post
MPC,2026-06-10,2026-07-10,8.1,False,post
PAGP,2026-06-10,2026-07-09,0.0,False,post
UNM,2026-06-10,2026-06-24,3.1,False,post
ACMR,2026-06-11,2026-06-22,29.5,False,post
ATI,2026-06-11,2026-06-25,6.1,False,post
MRVL,2026-06-11,2026-06-23,4.8,False,post
EWBC,2026-06-12,2026-06-16,0.0,False,post
FITB,2026-06-12,2026-07-08,5.4,False,post
MFG,2026-06-12,2026-07-14,10.4,False,post
ONB,2026-06-12,2026-06-26,4.4,False,post
PBI,2026-06-12,2026-06-23,0.0,False,post
STX,2026-06-12,2026-06-18,25.5,False,post
VLY,2026-06-12,2026-07-10,,False,absent-from-full-review (re-entered later)
WTTR,2026-06-12,2026-07-01,5.4,False,post
AEM,2026-06-14,2026-07-10,,False,absent-from-full-review (re-entered later)
CGAU,2026-06-14,2026-07-10,,False,absent-from-full-review (re-entered later)
ESI,2026-06-14,2026-06-26,3.7,False,post
EWY,2026-06-14,2026-07-02,-1.2,False,post
IDXX,2026-06-14,,,True,none-observed (snapshot-observed open)
MD,2026-06-14,2026-06-16,0.0,False,post
NCLH,2026-06-14,2026-07-18,,False,absent-from-full-review (re-entered later)
TV,2026-06-14,2026-07-10,,False,absent-from-full-review (re-entered later)
WPM,2026-06-14,2026-07-10,,False,absent-from-full-review (re-entered later)
NFXS,2026-06-16,2026-06-25,11.5,False,post
BEN,2026-06-17,2026-07-28,0.0,False,post
BNS,2026-06-17,2026-07-02,1.6,False,post
BWET,2026-06-17,2026-07-09,0.0,False,post
C,2026-06-17,2026-06-26,0.0,False,post
GS,2026-06-17,2026-07-10,,False,absent-from-all-full-reviews-after (post open)
IBKR,2026-06-17,2026-07-18,,False,absent-from-all-full-reviews-after (post open)
MUFG,2026-06-17,2026-07-14,9.5,False,post
RY,2026-06-17,2026-07-02,4.6,False,post
SMFG,2026-06-17,2026-07-14,7.2,False,post
VMI,2026-06-17,2026-07-01,0.0,False,post
VVX,2026-06-17,2026-06-18,0.0,False,post
WBS,2026-06-17,2026-07-08,1.4,False,post
AIT,2026-06-18,2026-07-01,0.5,False,post
EMGF,2026-06-18,2026-07-10,,False,absent-from-full-review (re-entered later)
GWW,2026-06-18,2026-06-26,1.9,False,post
INTC,2026-06-18,2026-07-01,0.0,False,post
PENG,2026-06-18,2026-06-22,19.8,False,post
SOXX,2026-06-18,2026-07-01,-2.9,False,post
UBS,2026-06-18,2026-06-26,-1.8,False,post
CAT,2026-06-22,2026-07-01,0.0,False,post
CVS,2026-06-22,2026-07-23,6.5,False,post
JPM,2026-06-22,2026-06-26,0.5,False,post
RBC,2026-06-22,2026-06-26,-1.0,False,post
URI,2026-06-22,2026-07-02,3.8,False,post
AUPH,2026-06-23,2026-06-26,-3.2,False,post
LGND,2026-06-23,2026-07-01,10.7,False,post
CYRX,2026-06-24,2026-06-30,7.3,False,post
AIR,2026-06-25,2026-07-07,5.3,False,post
GTES,2026-06-25,2026-07-01,0.0,False,post
NDSN,2026-06-25,2026-07-01,0.0,False,post
ROK,2026-06-25,2026-07-02,1.1,False,post
UHAL,2026-06-25,2026-06-30,3.3,False,post
VCYT,2026-06-25,2026-06-30,5.5,False,post
EXEL,2026-06-26,2026-07-10,,False,absent-from-full-review (re-entered later)
UNH,2026-06-26,2026-07-16,8.9,False,post
ACMR,2026-06-29,2026-07-01,7.5,False,post
ALAB,2026-06-29,2026-07-01,14.4,False,post
AMAT,2026-06-29,2026-07-01,3.2,False,post
ATEX,2026-06-29,2026-07-02,20.1,False,post
FTNT,2026-06-29,2026-07-10,,False,absent-from-full-review (re-entered later)
GLW,2026-06-29,2026-06-30,15.5,False,post
JNJ,2026-06-29,2026-07-28,7.1,False,post
KLAC,2026-06-29,2026-07-01,9.3,False,post
LRCX,2026-06-29,2026-07-01,3.1,False,post
LYV,2026-06-29,2026-07-10,2.0,False,post
OKTA,2026-06-29,2026-07-02,11.4,False,post
AMKR,2026-06-30,2026-07-10,,False,absent-from-full-review (re-entered later)
PENG,2026-06-30,2026-07-15,9.7,False,post
SN,2026-06-30,2026-07-10,,False,absent-from-full-review (re-entered later)
SNDK,2026-06-30,2026-07-01,0.0,False,post
ABNB,2026-07-01,2026-07-20,0.0,False,post
HUM,2026-07-01,2026-07-23,0.0,False,post
MET,2026-07-01,2026-07-14,7.3,False,post
ABBV,2026-07-02,2026-07-18,,False,absent-from-full-review (re-entered later)
BIIB,2026-07-02,2026-07-17,-1.1,False,post
LLY,2026-07-02,2026-07-10,1.1,False,post
MRK,2026-07-02,2026-07-20,0.0,False,post
VTR,2026-07-02,2026-07-10,0.0,False,post
WELL,2026-07-02,2026-07-10,0.0,False,post
ETH,2026-07-03,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
FBIN,2026-07-03,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
GEV,2026-07-03,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
GRNY,2026-07-03,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
XLY,2026-07-03,2026-07-10,,False,absent-from-full-review (re-entered later)
BAC,2026-07-06,2026-07-18,,False,absent-from-full-review (re-entered later)
BCS,2026-07-06,,,True,none-observed (post open)
MS,2026-07-06,2026-07-16,0.0,False,post
SAN,2026-07-06,2026-07-18,,False,absent-from-full-review (re-entered later)
SNA,2026-07-06,2026-08-12,0.0,False,post
UBS,2026-07-06,2026-09-10,5.1,False,post
AMZN,2026-07-07,2026-07-10,,False,absent-from-full-review (re-entered later)
GOOG,2026-07-07,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
IBIT,2026-07-07,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
LOHA,2026-07-07,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
NOW,2026-07-07,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
SMH,2026-07-07,2026-07-10,,False,absent-from-full-review (re-entered later)
TGTX,2026-07-07,2026-07-16,0.0,False,post
XLI,2026-07-07,2026-07-10,,False,absent-from-all-full-reviews-after (snapshot-observed open)
CSX,2026-07-09,2026-07-27,9.1,False,post
PANW,2026-07-09,2026-07-22,0.0,False,post
PFG,2026-07-09,2026-08-20,0.0,False,post
AIR,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
BNS,2026-07-10,2026-07-23,1.1,False,post
BTSG,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
CCL,2026-07-10,2026-07-25,,False,absent-from-full-review (re-entered later)
COLB,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
CORT,2026-07-10,2026-07-18,,False,absent-from-full-review (re-entered later)
DINO,2026-07-10,2026-07-17,9.8,False,post
EBC,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
ELV,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
FR,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
KEY,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
NSC,2026-07-10,2026-07-25,,False,absent-from-all-full-reviews-after (snapshot-observed open)
NWE,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
PARR,2026-07-10,2026-07-22,11.5,False,post
PFGC,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
PNC,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
PRF,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
PRVA,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
RF,2026-07-10,2026-07-18,,False,absent-from-full-review (re-entered later)
RY,2026-07-10,2026-07-25,,False,absent-from-all-full-reviews-after (post open)
SLDE,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
SLF,2026-07-10,2026-07-18,,False,absent-from-full-review (re-entered later)
SPHQ,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
TD,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
TGT,2026-07-10,2026-08-05,10.6,False,post
TRIN,2026-07-10,2026-07-30,0.0,False,post
TRV,2026-07-10,2026-07-24,10.3,False,post
UNP,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
USB,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
VTV,2026-07-10,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
BNO,2026-07-13,2026-07-24,16.8,False,post
GLL,2026-07-13,2026-07-21,0.0,False,post
PBF,2026-07-13,2026-07-15,9.5,False,post
PGNY,2026-07-13,2026-07-22,0.5,False,post
PSX,2026-07-13,2026-07-23,9.5,False,post
VLO,2026-07-13,2026-07-22,9.6,False,post
AM,2026-07-14,2026-07-27,0.0,False,post
ATEN,2026-07-14,2026-07-18,,False,absent-from-full-review (re-entered later)
RDN,2026-07-14,2026-07-30,1.2,False,post
BLK,2026-07-15,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
BNY,2026-07-15,2026-07-25,,False,absent-from-full-review (re-entered later)
DAL,2026-07-15,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
JPM,2026-07-15,2026-07-18,,False,absent-from-full-review (re-entered later)
NVDA,2026-07-15,2026-07-18,,False,absent-from-full-review (re-entered later)
SMH,2026-07-15,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
VST,2026-07-15,2026-07-18,,False,absent-from-all-full-reviews-after (snapshot-observed open)
ZION,2026-07-15,2026-07-18,,False,absent-from-full-review (re-entered later)
DOC,2026-07-16,2026-07-30,2.1,False,post
KIM,2026-07-16,2026-07-18,,False,absent-from-full-review (re-entered later)
LTC,2026-07-16,2026-07-20,2.5,False,post
VTR,2026-07-16,2026-07-30,3.5,False,post
WT,2026-07-17,2026-08-05,15.8,False,post
AAPL,2026-07-18,2026-07-25,,False,absent-from-all-full-reviews-after (snapshot-observed open)
AEM,2026-07-18,,,True,none-observed (snapshot-observed open)
CGAU,2026-07-18,2026-08-24,17.5,False,post
EMGF,2026-07-18,,,True,none-observed (snapshot-observed open)
EXEL,2026-07-18,2026-07-31,0.5,False,post
FSM,2026-07-18,2026-07-25,,False,absent-from-all-full-reviews-after (snapshot-observed open)
FTNT,2026-07-18,2026-07-21,3.0,False,post
IYZ,2026-07-18,2026-07-25,,False,absent-from-all-full-reviews-after (snapshot-observed open)
LAND,2026-07-18,,,True,none-observed (snapshot-observed open)
OSK,2026-07-18,2026-07-25,,False,absent-from-full-review (re-entered later)
PEP,2026-07-18,,,True,none-observed (snapshot-observed open)
RYAAY,2026-07-18,,,True,none-observed (snapshot-observed open)
SCCO,2026-07-18,2026-08-12,0.0,False,post
SN,2026-07-18,2026-07-21,0.0,False,post
TV,2026-07-18,2026-07-25,,False,absent-from-all-full-reviews-after (snapshot-observed open)
VLY,2026-07-18,2026-07-25,,False,absent-from-full-review (re-entered later)
WPM,2026-07-18,2026-08-26,4.9,False,post
ALL,2026-07-20,2026-07-30,8.1,False,post
CB,2026-07-20,2026-07-22,-1.7,False,post
V,2026-07-20,2026-08-12,0.5,False,post
HSBC,2026-07-21,2026-08-18,2.7,False,post
JPM,2026-07-21,2026-08-19,6.1,False,post
LYG,2026-07-21,2026-08-19,1.0,False,post
MUFG,2026-07-21,2026-08-19,0.0,False,post
NWG,2026-07-21,2026-07-31,7.2,False,post
SMFG,2026-07-21,2026-08-19,-2.4,False,post
BIP,2026-07-22,2026-07-27,3.2,False,post
CF,2026-07-22,2026-07-25,,False,absent-from-full-review (re-entered later)
CTVA,2026-07-22,2026-07-31,-5.3,False,post
KNTK,2026-07-22,2026-08-28,5.7,False,post
PAA,2026-07-22,2026-07-25,,False,absent-from-full-review (re-entered later)
VG,2026-07-22,,,True,none-observed (post open)
LNG,2026-07-23,2026-07-25,,False,absent-from-full-review (re-entered later)
LPG,2026-07-23,2026-08-25,15.2,False,post
SU,2026-07-23,2026-07-25,,False,absent-from-full-review (re-entered later)
WES,2026-07-23,2026-07-27,0.0,False,post
FAF,2026-07-24,2026-07-30,7.3,False,post
A,2026-07-25,,,True,none-observed (snapshot-observed open)
ABBV,2026-07-25,2026-09-10,0.0,False,post
AMKR,2026-07-25,,,True,none-observed (snapshot-observed open)
ATEN,2026-07-25,,,True,none-observed (snapshot-observed open)
DINO,2026-07-25,,,True,none-observed (snapshot-observed open)
FTNR,2026-07-25,,,True,none-observed (snapshot-observed open)
KIM,2026-07-25,2026-07-30,1.9,False,post
LMT,2026-07-25,,,True,none-observed (snapshot-observed open)
RF,2026-07-25,2026-08-19,2.0,False,post
BNL,2026-07-27,2026-07-28,0.0,False,post
VFLO,2026-07-27,2026-08-12,8.4,False,post
MET,2026-07-28,2026-08-19,0.0,False,post
SLF,2026-07-28,,,True,none-observed (post open)
SPG,2026-07-28,2026-07-30,0.0,False,post
TFC,2026-07-28,2026-08-19,0.0,False,post
DDOG,2026-07-29,,,True,none-observed (snapshot-observed open)
JEPO,2026-07-29,,,True,none-observed (snapshot-observed open)
META,2026-07-29,,,True,none-observed (snapshot-observed open)
MU,2026-07-29,,,True,none-observed (snapshot-observed open)
PAGP,2026-07-29,2026-09-10,6.4,False,post
PARR,2026-07-29,2026-08-14,0.0,False,post
SPY,2026-07-29,,,True,none-observed (snapshot-observed open)
TWLO,2026-07-29,,,True,none-observed (snapshot-observed open)
XLF,2026-07-29,,,True,none-observed (snapshot-observed open)
XLV,2026-07-29,,,True,none-observed (snapshot-observed open)
XLY,2026-07-29,,,True,none-observed (snapshot-observed open)
BUSE,2026-07-30,2026-08-18,0.8,False,post
EUFN,2026-07-30,2026-08-18,3.0,False,post
LNC,2026-07-30,2026-08-12,1.1,False,post
AFL,2026-07-31,,,True,none-observed (post open)
BRK.B,2026-07-31,2026-08-12,0.0,False,post
CHEF,2026-07-31,2026-09-15,-1.0,False,post
PRU,2026-07-31,2026-08-19,1.4,False,post
CNO,2026-08-03,2026-08-19,-1.2,False,post
SSB,2026-08-03,2026-08-18,6.1,False,post
BLLN,2026-08-05,,,True,none-observed (post open)
IQV,2026-08-05,2026-09-08,12.6,False,post
SCO,2026-08-05,,,True,none-observed (post open)
VCTR,2026-08-06,2026-08-13,14.0,False,post
GRDN,2026-08-07,,,True,none-observed (post open)
BLLLN,2026-08-08,,,True,none-observed (snapshot-observed open)
IQVIA,2026-08-08,,,True,none-observed (snapshot-observed open)
IWD,2026-08-08,,,True,none-observed (snapshot-observed open)
SBLK,2026-08-08,2026-08-19,7.5,False,post
LB,2026-08-10,2026-08-12,0.0,False,post
MPC,2026-08-10,2026-08-14,15.6,False,post
OII,2026-08-10,2026-08-24,4.8,False,post
OVV,2026-08-10,2026-08-24,8.5,False,post
PSX,2026-08-10,2026-08-14,12.2,False,post
VLO,2026-08-10,2026-08-14,12.5,False,post
WHD,2026-08-10,2026-08-20,6.5,False,post
ARKK,2026-08-11,,,True,none-observed (snapshot-observed open)
DIA,2026-08-11,,,True,none-observed (snapshot-observed open)
DKS,2026-08-11,,,True,none-observed (snapshot-observed open)
FEZ,2026-08-11,,,True,none-observed (snapshot-observed open)
GLD,2026-08-11,,,True,none-observed (snapshot-observed open)
IWM,2026-08-11,,,True,none-observed (snapshot-observed open)
KLAC,2026-08-11,,,True,none-observed (snapshot-observed open)
NVDA,2026-08-11,2026-08-15,,False,absent-from-full-review (re-entered later)
PSP,2026-08-11,,,True,none-observed (snapshot-observed open)
QQQ,2026-08-11,,,True,none-observed (snapshot-observed open)
BNS,2026-08-12,,,True,none-observed (post open)
CRAK,2026-08-12,,,True,none-observed (post open)
DK,2026-08-12,2026-08-14,5.8,False,post
HSIC,2026-08-12,2026-09-15,0.0,False,post
LFST,2026-08-12,2026-09-15,12.2,False,post
PBF,2026-08-12,2026-08-14,6.9,False,post
CM,2026-08-13,2026-08-18,0.0,False,post
PANW,2026-08-13,,,True,none-observed (post open)
RPV,2026-08-13,,,True,none-observed (post open)
BAC,2026-08-15,2026-08-19,7.9,False,post
BNY,2026-08-15,2026-08-19,5.1,False,post
CCL,2026-08-15,,,True,none-observed (snapshot-observed open)
CF,2026-08-15,2026-09-11,6.1,False,post
COST,2026-08-15,,,True,none-observed (snapshot-observed open)
EHC,2026-08-15,,,True,none-observed (snapshot-observed open)
LNG,2026-08-15,2026-09-14,1.9,False,post
NCLH,2026-08-15,,,True,none-observed (snapshot-observed open)
OSK,2026-08-15,,,True,none-observed (snapshot-observed open)
OVVI,2026-08-15,,,True,none-observed (snapshot-observed open)
PAA,2026-08-15,,,True,none-observed (snapshot-observed open)
PACS,2026-08-15,,,True,none-observed (snapshot-observed open)
SAN,2026-08-15,2026-08-17,3.7,False,post
SU,2026-08-15,,,True,none-observed (snapshot-observed open)
VLY,2026-08-15,2026-08-19,1.7,False,post
ZION,2026-08-15,2026-08-19,0.0,False,post
ARGX,2026-08-17,2026-08-24,10.1,False,post
BMO,2026-08-17,,,True,none-observed (post open)
CFG,2026-08-17,,,True,none-observed (post open)
CP,2026-08-17,,,True,none-observed (post open)
ECO,2026-08-17,,,True,none-observed (post open)
HSHP,2026-08-17,2026-08-26,0.0,False,post
WAB,2026-08-17,2026-08-28,-1.5,False,post
AMGN,2026-08-18,2026-09-08,-3.8,False,post
EQNR,2026-08-18,,,True,none-observed (post open)
APA,2026-08-19,,,True,none-observed (post open)
AYA,2026-08-19,,,True,none-observed (post open)
CVE,2026-08-19,,,True,none-observed (post open)
EC,2026-08-19,,,True,none-observed (post open)
ANDG,2026-08-20,2026-08-28,17.8,False,post
OSCR,2026-08-20,,,True,none-observed (post open)
RVTY,2026-08-20,2026-09-08,8.1,False,post
SM,2026-08-20,,,True,none-observed (post open)
SSRM,2026-08-20,2026-08-28,10.9,False,post
THC,2026-08-20,2026-08-27,0.0,False,post
BMY,2026-08-21,,,True,none-observed (post open)
CORT,2026-08-21,,,True,none-observed (post open)
CRON,2026-08-21,2026-08-27,10.1,False,post
HALO,2026-08-21,,,True,none-observed (post open)
ILMN,2026-08-21,,,True,none-observed (post open)
LH,2026-08-21,,,True,none-observed (post open)
LLY,2026-08-21,,,True,none-observed (post open)
BNY,2026-08-24,,,True,none-observed (post open)
CNK,2026-08-24,,,True,none-observed (post open)
EUFN,2026-08-24,2026-08-27,0.0,False,post
GORO,2026-08-24,2026-08-26,16.6,False,post
SAN,2026-08-24,,,True,none-observed (post open)
AGEN,2026-08-25,,,True,none-observed (post open)
GMAB,2026-08-25,,,True,none-observed (post open)
INCY,2026-08-25,,,True,none-observed (post open)
JAZZ,2026-08-25,,,True,none-observed (post open)
RPRX,2026-08-25,,,True,none-observed (post open)
AAMI,2026-08-26,,,True,none-observed (post open)
CVI,2026-08-26,2026-09-09,22.5,False,post
DK,2026-08-26,,,True,none-observed (post open)
PBF,2026-08-26,2026-09-14,10.1,False,post
VCTR,2026-08-26,,,True,none-observed (post open)
BOX,2026-08-27,,,True,none-observed (post open)
CRWD,2026-08-27,,,True,none-observed (post open)
DBX,2026-08-27,,,True,none-observed (post open)
FTNT,2026-08-27,,,True,none-observed (post open)
GEN,2026-08-27,2026-09-08,0.0,False,post
NSIT,2026-08-27,,,True,none-observed (post open)
NVDA,2026-08-27,,,True,none-observed (post open)
XYZ,2026-08-27,,,True,none-observed (post open)
AMZN,2026-08-28,,,True,none-observed (post open)
GPRK,2026-08-31,2026-09-03,24.1,False,post
SLB,2026-08-31,,,True,none-observed (post open)
XPRO,2026-08-31,,,True,none-observed (post open)
WT,2026-09-01,,,True,none-observed (post open)
BIIB,2026-09-02,,,True,none-observed (post open)
DELL,2026-09-02,2026-09-10,13.5,False,post
V,2026-09-02,,,True,none-observed (post open)
UPRO,2026-09-03,,,True,none-observed (post open)
HPQ,2026-09-04,2026-09-14,8.5,False,post
UGP,2026-09-04,,,True,none-observed (post open)
GPRK,2026-09-08,,,True,none-observed (post open)
OKE,2026-09-08,,,True,none-observed (post open)
SUNC,2026-09-08,,,True,none-observed (post open)
NUTX,2026-09-14,,,True,none-observed (post open)
OKTA,2026-09-14,,,True,none-observed (post open)
ROKU,2026-09-14,,,True,none-observed (post open)
BUG,2026-09-15,,,True,none-observed (post open)
QRVO,2026-09-15,,,True,none-observed (post open)
SWKS,2026-09-15,,,True,none-observed (post open)
