ts,symbol,side,qty,price,cost,venue
2025-06-02 09:35:00,MSTR,BUY,12,367.885,3.1904458740000003,XNAS
2025-06-02 09:35:00,PLTR,BUY,180,131.435,8.288093947499998,XNAS
2025-06-02 09:35:00,CVNA,BUY,72,326.24,16.140658751999997,XNYS
2025-07-01 09:35:00,PLTR,SELL,1,135.27,0.04738846275,XNAS
2025-07-01 09:35:00,GEV,SELL,3,525.16,2.3523491880000003,XNYS
2025-07-01 09:35:00,MSTR,SELL,3,395.7,0.8579171699999999,XNAS
2025-08-01 09:35:00,MSTR,SELL,61,390.405,17.210887303499998,XNAS
2025-08-01 09:35:00,PLTR,SELL,6,155.05,0.3259073475,XNAS
2025-08-01 09:35:00,APP,BUY,11,377.46,4.6047383415,XNAS
2025-08-01 09:35:00,GEV,SELL,4,638.18,3.8114662319999995,XNYS
2025-08-01 09:35:00,CVNA,SELL,2,380.99,0.523594557,XNYS
2025-08-01 09:35:00,HOOD,BUY,275,97.8,13.54297725,XNAS
2025-09-02 09:35:00,CVNA,SELL,70,362.04,17.41430502,XNYS
2025-09-02 09:35:00,APP,SELL,12,464.0,6.1750512,XNAS
2025-09-02 09:35:00,PLTR,BUY,8,151.2,0.4237531199999999,XNAS
2025-09-02 09:35:00,HOOD,SELL,1,100.34,0.050526207,XNAS
2025-09-02 09:35:00,GEV,BUY,4,590.55,3.5270008199999996,XNYS
2025-09-02 09:35:00,RDDT,BUY,125,219.98,42.955907062499996,XNYS
2025-10-01 09:35:00,HOOD,SELL,36,141.26,2.560733028,XNAS
2025-10-01 09:35:00,APP,SELL,12,714.835,9.5132386305,XNAS
2025-10-01 09:35:00,PLTR,BUY,4,181.32,0.254083716,XNAS
2025-10-01 09:35:00,RDDT,BUY,33,213.0,10.980528074999999,XNYS
2025-10-01 09:35:00,GEV,BUY,10,599.64,8.953224839999999,XNYS
2025-11-03 09:35:00,GEV,SELL,56,590.5,49.3738308,XNYS
2025-11-03 09:35:00,HOOD,SELL,9,148.79,0.6743088405,XNAS
2025-11-03 09:35:00,PLTR,SELL,19,205.045,1.364815402875,XNAS
2025-11-03 09:35:00,APP,BUY,5,646.985,3.5876126981250005,XNAS
2025-11-03 09:35:00,RDDT,BUY,3,211.06,0.9891379665000001,XNYS
2025-11-03 09:35:00,SNOW,BUY,122,277.73,74.4605655795,XNYS
2025-12-01 09:35:00,APP,SELL,52,588.13,33.917045409,XNAS
2025-12-01 09:35:00,RDDT,SELL,161,211.72,53.249734250999985,XNYS
2025-12-01 09:35:00,SNOW,SELL,122,249.09,66.78206272349999,XNYS
2025-12-01 09:35:00,HOOD,BUY,16,123.45,0.99461196,XNAS
2025-12-01 09:35:00,PLTR,BUY,17,165.0,0.9826616249999999,XNAS
2025-12-01 09:35:00,LITE,BUY,96,314.99,41.210519688000005,XNAS
2025-12-01 09:35:00,AVGO,BUY,76,394.85,10.38447603,XNAS
2025-12-01 09:35:00,MU,BUY,130,232.285,18.69121902375,XNAS
2026-01-02 09:35:00,AVGO,SELL,76,352.775,9.277911945,XNAS
2026-01-02 09:35:00,LITE,SELL,10,379.38,5.170285485000001,XNAS
2026-01-02 09:35:00,MU,SELL,20,295.125,3.6534999375,XNAS
2026-01-02 09:35:00,HOOD,BUY,38,115.478,2.2096599822,XNAS
2026-01-02 09:35:00,PLTR,SELL,3,181.3,0.19054176750000004,XNAS
2026-01-02 09:35:00,APP,BUY,47,683.37,35.62009746975,XNAS
2026-02-02 09:35:00,APP,SELL,47,502.55,26.195004146250007,XNAS
2026-02-02 09:35:00,HOOD,SELL,283,95.88,13.663345841999998,XNAS
2026-02-02 09:35:00,LITE,SELL,86,405.49,47.5246241955,XNAS
2026-02-02 09:35:00,PLTR,SELL,180,150.94,9.51804999,XNAS
2026-02-02 09:35:00,MU,SELL,33,412.18,8.419260811500001,XNAS
2026-02-02 09:35:00,LRCX,BUY,136,233.33,38.669687568,XNAS
2026-02-02 09:35:00,GEV,BUY,43,739.68,47.489896944,XNYS
2026-02-02 09:35:00,AMD,BUY,135,235.77,27.750865781250003,XNAS
2026-02-02 09:35:00,ASML,BUY,22,1397.24,34.090630002000005,XNAS
2026-03-02 09:35:00,AMD,SELL,135,193.845,22.816162265625,XNAS
2026-03-02 09:35:00,ASML,SELL,22,1417.75,34.591044262500006,XNAS
2026-03-02 09:35:00,MU,BUY,1,401.47,0.24849989325000002,XNAS
2026-03-02 09:35:00,LRCX,BUY,1,229.28,0.279400608,XNAS
2026-03-02 09:35:00,GEV,SELL,7,865.0,9.0407205,XNYS
2026-03-02 09:35:00,LITE,BUY,42,742.895,42.522306891750006,XNAS
2026-03-02 09:35:00,STX,BUY,80,393.59,55.15376669999999,XNAS
2026-04-01 09:35:00,LITE,SELL,42,734.875,42.06325291875001,XNAS
2026-04-01 09:35:00,STX,SELL,4,396.49,2.778007185,XNAS
2026-04-01 09:35:00,MU,BUY,9,348.905,1.9436712513749996,XNAS
2026-04-01 09:35:00,LRCX,BUY,4,215.45,1.05018948,XNAS
2026-04-01 09:35:00,GEV,SELL,2,888.49,2.6532088380000003,XNYS
2026-04-01 09:35:00,AMAT,BUY,88,345.285,34.31994786,XNAS
2026-05-01 09:35:00,AMAT,SELL,88,389.45,38.70977219999999,XNAS
2026-05-01 09:35:00,GEV,SELL,34,1088.83,55.274890482,XNYS
2026-05-01 09:35:00,STX,SELL,16,667.01,18.693622259999998,XNAS
2026-05-01 09:35:00,MU,SELL,8,511.78,2.534232204,XNAS
2026-05-01 09:35:00,LRCX,BUY,18,255.14,5.596444871999999,XNAS
2026-05-01 09:35:00,WDC,BUY,100,406.22,42.32710845,XNAS
2026-05-01 09:35:00,AMD,BUY,115,351.87,35.28046546875,XNAS
2026-06-01 09:35:00,AMD,SELL,115,500.16,50.148855,XNAS
2026-06-01 09:35:00,MU,SELL,79,1009.72,49.37432352300001,XNAS
2026-06-01 09:35:00,WDC,BUY,9,536.0,5.026487400000001,XNAS
2026-06-01 09:35:00,STX,BUY,6,885.33,9.3045969675,XNAS
2026-06-01 09:35:00,LRCX,BUY,31,309.27,11.683169082,XNAS
2026-06-01 09:35:00,DELL,BUY,138,426.15,125.96823539999998,XNYS
2026-06-01 09:35:00,MRVL,BUY,295,198.91,54.5797602675,XNAS
2026-07-01 09:35:00,LRCX,SELL,190,404.97,93.76432398,XNAS
2026-07-01 09:35:00,STX,SELL,66,896.74,103.66964536500001,XNAS
2026-07-01 09:35:00,WDC,SELL,109,604.555,68.662500377625,XNAS
2026-07-01 09:35:00,MRVL,SELL,52,282.47,13.662452466000003,XNAS
2026-07-01 09:35:00,DELL,BUY,26,418.0,23.279255999999997,XNYS
2026-07-01 09:35:00,AMAT,BUY,102,668.405,77.00627164499998,XNAS
2026-07-01 09:35:00,CAT,BUY,66,1033.92,44.87890017600001,XNYS
2026-07-01 09:35:00,ASML,BUY,35,1916.28,74.382084945,XNAS
2026-08-03 09:35:00,ASML,SELL,35,1609.69,62.481525828750016,XNAS
2026-08-03 09:35:00,CAT,SELL,66,811.58,35.22788784900001,XNYS
2026-08-03 09:35:00,MRVL,SELL,243,180.52,40.802294754,XNAS
2026-08-03 09:35:00,DELL,SELL,27,397.68,22.99942512,XNYS
2026-08-03 09:35:00,AMAT,BUY,7,498.86,3.944236589999999,XNAS
2026-08-03 09:35:00,NBIS,BUY,295,184.085,88.24303162125001,XNAS
2026-08-03 09:35:00,LRCX,BUY,192,283.34,66.29339980799999,XNAS
2026-08-03 09:35:00,AMD,BUY,117,461.79,47.106909281250005,XNAS
